Date,Store,City,Product,Category,Unit_Price,Quantity,Revenue,Cost,Profit
2024-03-12,Store_7,Nagpur,Product_47,Stationery,32.03,1,32.03,26.94,5.09
2024-03-12,Store_7,Indore,Product_30,Stationery,114.3,3,342.9,293.82,49.079999999999984
2024-03-12,Store_7,Nagpur,Product_50,Grocery,312.93,1,312.93,267.89,45.04000000000002
2024-03-12,Store_7,Varanasi,Product_46,Grocery,112.81,3,338.43,248.34,90.09
2024-03-12,Store_7,Ranchi,Product_14,Beverages,95.04,3,285.12,251.12,34.0
2024-03-12,Store_7,Raipur,Product_10,Grocery,170.74,3,512.22,325.66,186.56
2024-03-12,Store_7,Indore,Product_16,Personal Care,457.66,1,457.66,382.57,75.09000000000003
2024-03-12,Store_7,Indore,Product_46,Beverages,274.28,4,1097.12,875.11,222.00999999999988
2024-03-12,Store_8,Jabalpur,Product_33,Beverages,140.77,1,140.77,88.33,52.44000000000001
2024-03-12,Store_8,Udaipur,Product_42,Beverages,244.73,2,489.46,438.18,51.27999999999997
2024-03-12,Store_8,Jabalpur,Product_5,Beverages,274.32,4,1097.28,907.5,189.77999999999997
2024-03-12,Store_8,Jabalpur,Product_5,Grocery,450.64,2,901.28,744.41,156.87
2024-03-12,Store_8,Indore,Product_11,Beverages,77.14,4,308.56,223.11,85.44999999999999
2024-03-12,Store_9,Lucknow,Product_7,Personal Care,241.22,4,964.88,667.39,297.49
2024-03-12,Store_9,Indore,Product_24,Stationery,310.92,4,1243.68,847.86,395.82000000000005
2024-03-12,Store_9,Jodhpur,Product_31,Stationery,491.57,2,983.14,639.0,344.14
2024-03-12,Store_9,Indore,Product_15,Grocery,150.83,2,301.66,234.64,67.02000000000004
2024-03-12,Store_9,Ranchi,Product_49,Grocery,118.85,4,475.4,406.3,69.09999999999997
2024-03-12,Store_9,Varanasi,Product_12,Personal Care,484.84,1,484.84,368.94,115.89999999999998
2024-03-12,Store_9,Raipur,Product_10,Personal Care,223.7,3,671.1,583.1,88.0
2024-03-12,Store_9,Lucknow,Product_26,Snacks,268.02,3,804.06,721.46,82.59999999999991
2024-03-12,Store_9,Udaipur,Product_22,Beverages,25.14,2,50.28,36.31,13.969999999999999
2024-03-12,Store_9,Udaipur,Product_11,Stationery,51.64,3,154.92,128.39,26.53
2024-03-12,Store_9,Lucknow,Product_40,Stationery,499.17,1,499.17,302.43,196.74
2024-03-12,Store_9,Udaipur,Product_31,Grocery,125.78,4,503.12,352.94,150.18
2024-03-12,Store_10,Lucknow,Product_10,Beverages,25.41,4,101.64,81.15,20.489999999999995
2024-03-12,Store_10,Ranchi,Product_17,Grocery,105.47,3,316.41,214.19,102.22000000000003
2024-03-12,Store_10,Jodhpur,Product_48,Snacks,469.86,3,1409.58,944.09,465.4899999999999
2024-03-12,Store_10,Ranchi,Product_28,Snacks,369.94,3,1109.82,810.43,299.39
2024-03-12,Store_10,Raipur,Product_37,Personal Care,400.61,3,1201.83,987.79,214.03999999999996
2024-03-12,Store_10,Lucknow,Product_45,Stationery,260.73,1,260.73,190.72,70.01000000000002
2024-03-12,Store_10,Jodhpur,Product_48,Grocery,351.13,4,1404.52,938.6,465.91999999999996
2024-03-12,Store_10,Jabalpur,Product_43,Personal Care,426.99,1,426.99,282.13,144.86
2024-03-12,Store_10,Lucknow,Product_8,Grocery,96.23,4,384.92,333.1,51.81999999999999
2024-03-12,Store_11,Lucknow,Product_21,Personal Care,143.45,4,573.8,418.2,155.59999999999997
2024-03-12,Store_11,Ranchi,Product_5,Grocery,225.61,3,676.83,437.39,239.44000000000005
2024-03-12,Store_11,Lucknow,Product_39,Snacks,339.59,1,339.59,301.1,38.48999999999995
2024-03-12,Store_11,Ranchi,Product_11,Personal Care,431.55,4,1726.2,1466.1,260.10000000000014
2024-03-12,Store_11,Raipur,Product_28,Beverages,270.74,2,541.48,404.76,136.72000000000003
2024-03-12,Store_11,Ranchi,Product_23,Beverages,401.94,4,1607.76,1080.88,526.8799999999999
2024-03-12,Store_11,Ranchi,Product_23,Beverages,21.01,3,63.03,55.23,7.800000000000004
2024-03-12,Store_11,Jodhpur,Product_36,Beverages,204.18,1,204.18,127.68,76.5
2024-03-12,Store_11,Bhopal,Product_31,Grocery,102.06,2,204.12,176.98,27.140000000000015
2024-03-12,Store_11,Raipur,Product_25,Grocery,412.63,4,1650.52,1032.57,617.95
2024-03-12,Store_12,Indore,Product_32,Grocery,22.45,3,67.35,48.05,19.299999999999997
2024-03-12,Store_12,Raipur,Product_34,Grocery,261.71,4,1046.84,658.15,388.68999999999994
2024-03-12,Store_12,Jabalpur,Product_18,Grocery,251.06,1,251.06,188.21,62.849999999999994
2024-03-12,Store_12,Raipur,Product_18,Snacks,473.14,1,473.14,307.45,165.69
2024-03-12,Store_12,Udaipur,Product_9,Stationery,345.71,4,1382.84,940.97,441.8699999999999
2024-03-12,Store_12,Jabalpur,Product_37,Beverages,166.88,1,166.88,143.58,23.299999999999983
2024-03-12,Store_12,Udaipur,Product_17,Snacks,92.77,4,371.08,234.32,136.76
2024-03-12,Store_12,Jabalpur,Product_1,Beverages,133.79,4,535.16,362.16,172.99999999999994
2024-03-12,Store_12,Jodhpur,Product_16,Grocery,386.06,4,1544.24,1248.96,295.28
2024-03-12,Store_13,Ranchi,Product_49,Grocery,288.87,2,577.74,503.28,74.46000000000004
2024-03-12,Store_13,Bhopal,Product_45,Personal Care,179.66,3,538.98,449.34,89.64000000000004
2024-03-12,Store_13,Nagpur,Product_26,Snacks,427.86,4,1711.44,1283.25,428.19000000000005
2024-03-12,Store_13,Raipur,Product_23,Snacks,330.4,1,330.4,282.33,48.06999999999999
2024-03-12,Store_13,Varanasi,Product_15,Beverages,242.02,3,726.06,567.99,158.06999999999994
2024-03-12,Store_13,Ranchi,Product_33,Beverages,283.37,3,850.11,700.29,149.82000000000005
2024-03-12,Store_13,Udaipur,Product_33,Stationery,357.97,2,715.94,505.6,210.34000000000003
2024-03-12,Store_14,Jodhpur,Product_45,Beverages,318.71,4,1274.84,924.45,350.3899999999999
2024-03-12,Store_14,Varanasi,Product_50,Beverages,433.41,3,1300.23,1034.58,265.6500000000001
2024-03-12,Store_14,Bhopal,Product_34,Beverages,422.5,3,1267.5,884.0,383.5
2024-03-12,Store_14,Indore,Product_16,Grocery,273.71,3,821.13,529.62,291.51
2024-03-12,Store_14,Lucknow,Product_33,Snacks,345.23,1,345.23,225.63,119.60000000000002
2024-03-12,Store_14,Raipur,Product_10,Stationery,126.23,4,504.92,327.17,177.75
2024-03-12,Store_14,Ranchi,Product_26,Beverages,145.07,1,145.07,113.68,31.389999999999986
2024-03-12,Store_14,Jodhpur,Product_36,Stationery,362.15,2,724.3,524.67,199.63
2024-03-12,Store_14,Indore,Product_19,Stationery,38.64,3,115.92,80.65,35.269999999999996
2024-03-12,Store_14,Bhopal,Product_16,Stationery,35.07,4,140.28,125.06,15.219999999999999
2024-03-12,Store_15,Jodhpur,Product_13,Stationery,178.62,1,178.62,125.93,52.69
2024-03-12,Store_15,Varanasi,Product_7,Beverages,69.08,1,69.08,53.02,16.059999999999995
2024-03-12,Store_15,Jabalpur,Product_42,Grocery,120.6,4,482.4,433.06,49.339999999999975
2024-03-12,Store_15,Nagpur,Product_16,Stationery,149.13,4,596.52,534.31,62.210000000000036
2024-03-12,Store_15,Nagpur,Product_2,Beverages,171.92,1,171.92,108.77,63.14999999999999
2024-03-12,Store_15,Indore,Product_7,Stationery,446.99,3,1340.97,1198.09,142.8800000000001
2024-03-12,Store_15,Raipur,Product_50,Beverages,211.75,1,211.75,168.94,42.81
2024-03-12,Store_16,Ranchi,Product_28,Grocery,259.37,1,259.37,170.97,88.4
2024-03-12,Store_16,Lucknow,Product_25,Beverages,417.48,4,1669.92,1040.84,629.0800000000002
2024-03-12,Store_16,Udaipur,Product_4,Beverages,76.01,1,76.01,56.94,19.070000000000007
2024-03-12,Store_16,Indore,Product_48,Snacks,399.97,4,1599.88,1058.88,541.0
2024-03-12,Store_16,Varanasi,Product_24,Grocery,78.71,4,314.84,236.77,78.06999999999996
2024-03-12,Store_16,Jodhpur,Product_17,Snacks,92.58,4,370.32,228.27,142.04999999999998
2024-03-12,Store_16,Udaipur,Product_2,Snacks,216.75,3,650.25,563.82,86.42999999999995
2024-03-12,Store_16,Jodhpur,Product_8,Stationery,478.84,4,1915.36,1238.54,676.8199999999999
2024-03-12,Store_17,Ranchi,Product_37,Stationery,146.37,3,439.11,381.77,57.34000000000003
2024-03-12,Store_17,Nagpur,Product_21,Snacks,480.7,3,1442.1,1014.16,427.93999999999994
2024-03-12,Store_17,Jabalpur,Product_9,Stationery,299.73,4,1198.92,904.09,294.83000000000004
2024-03-12,Store_17,Bhopal,Product_41,Stationery,141.72,4,566.88,417.78,149.10000000000002
2024-03-12,Store_17,Jodhpur,Product_4,Snacks,314.29,2,628.58,411.94,216.64000000000004
2024-03-12,Store_17,Nagpur,Product_20,Personal Care,318.57,3,955.71,860.0,95.71000000000004
2024-03-12,Store_17,Lucknow,Product_10,Stationery,494.29,2,988.58,648.89,339.69000000000005
2024-03-12,Store_17,Indore,Product_46,Beverages,56.17,4,224.68,201.69,22.99000000000001
2024-03-12,Store_17,Jodhpur,Product_40,Snacks,30.46,2,60.92,39.44,21.480000000000004
2024-03-12,Store_17,Indore,Product_7,Stationery,27.74,2,55.48,39.75,15.729999999999997
2024-03-12,Store_17,Lucknow,Product_13,Grocery,42.93,1,42.93,36.05,6.880000000000003
2024-03-12,Store_17,Jabalpur,Product_4,Grocery,47.98,2,95.96,73.67,22.289999999999992
2024-03-12,Store_17,Lucknow,Product_3,Beverages,177.64,2,355.28,316.2,39.079999999999984
2024-03-12,Store_18,Nagpur,Product_20,Grocery,375.46,2,750.92,660.87,90.04999999999995
2024-03-12,Store_18,Ranchi,Product_22,Grocery,371.61,1,371.61,274.49,97.12
2024-03-12,Store_18,Jodhpur,Product_25,Beverages,109.41,2,218.82,161.57,57.25
2024-03-12,Store_18,Jabalpur,Product_30,Beverages,338.49,3,1015.47,782.03,233.44000000000005
2024-03-12,Store_18,Nagpur,Product_14,Personal Care,436.32,2,872.64,692.53,180.11
2024-03-12,Store_18,Jabalpur,Product_43,Snacks,420.88,2,841.76,611.23,230.52999999999997
2024-03-12,Store_18,Udaipur,Product_19,Snacks,199.72,1,199.72,171.69,28.03
2024-03-12,Store_18,Raipur,Product_40,Stationery,286.97,3,860.91,651.26,209.64999999999998
2024-03-12,Store_18,Udaipur,Product_11,Personal Care,265.46,3,796.38,660.62,135.76
2024-03-12,Store_18,Ranchi,Product_24,Beverages,219.3,4,877.2,550.18,327.0200000000001
2024-03-12,Store_18,Ranchi,Product_47,Beverages,119.73,1,119.73,89.04,30.689999999999998
2024-03-12,Store_18,Ranchi,Product_28,Stationery,397.7,3,1193.1,1045.75,147.3499999999999
2024-03-12,Store_18,Bhopal,Product_37,Stationery,88.94,2,177.88,151.53,26.349999999999994
2024-03-12,Store_19,Raipur,Product_21,Beverages,187.57,3,562.71,503.4,59.31000000000006
2024-03-12,Store_19,Bhopal,Product_5,Snacks,372.85,3,1118.55,990.85,127.69999999999993
2024-03-12,Store_19,Jodhpur,Product_31,Grocery,264.06,3,792.18,604.38,187.79999999999995
2024-03-12,Store_19,Lucknow,Product_39,Snacks,150.66,3,451.98,292.95,159.03000000000003
2024-03-12,Store_19,Raipur,Product_45,Personal Care,259.14,4,1036.56,835.86,200.69999999999993
2024-03-12,Store_19,Lucknow,Product_45,Beverages,192.55,3,577.65,505.15,72.5
2024-03-12,Store_19,Varanasi,Product_41,Beverages,371.36,2,742.72,517.53,225.19000000000005
2024-03-12,Store_19,Lucknow,Product_23,Snacks,137.39,4,549.56,397.8,151.75999999999993
2024-03-12,Store_19,Udaipur,Product_6,Stationery,325.98,4,1303.92,859.09,444.83000000000004
2024-03-12,Store_19,Varanasi,Product_15,Beverages,409.51,2,819.02,554.96,264.05999999999995
2024-03-12,Store_20,Lucknow,Product_44,Personal Care,305.06,1,305.06,241.15,63.91
2024-03-12,Store_20,Lucknow,Product_44,Beverages,230.44,4,921.76,565.52,356.24
2024-03-12,Store_20,Jodhpur,Product_30,Stationery,463.23,3,1389.69,842.38,547.3100000000001
2024-03-12,Store_20,Raipur,Product_36,Snacks,463.15,3,1389.45,1227.52,161.93000000000006
2024-03-12,Store_20,Indore,Product_33,Grocery,468.54,3,1405.62,970.11,435.5099999999999
2024-03-12,Store_21,Nagpur,Product_23,Beverages,287.95,2,575.9,419.87,156.02999999999997
2024-03-12,Store_21,Jodhpur,Product_5,Snacks,179.97,1,179.97,108.85,71.12
2024-03-12,Store_21,Nagpur,Product_17,Grocery,64.15,1,64.15,40.45,23.700000000000003
2024-03-12,Store_21,Bhopal,Product_15,Grocery,377.76,1,377.76,309.16,68.59999999999997
2024-03-12,Store_21,Jodhpur,Product_13,Beverages,318.67,2,637.34,534.41,102.93000000000006
2024-03-12,Store_21,Jabalpur,Product_24,Grocery,185.14,1,185.14,122.42,62.719999999999985
2024-03-12,Store_21,Udaipur,Product_35,Stationery,172.77,1,172.77,151.69,21.080000000000013
2024-03-12,Store_21,Ranchi,Product_16,Personal Care,95.65,1,95.65,77.02,18.63000000000001
2024-03-12,Store_22,Jodhpur,Product_22,Grocery,439.79,3,1319.37,990.35,329.01999999999987
2024-03-12,Store_22,Jabalpur,Product_12,Stationery,78.46,1,78.46,68.1,10.36
2024-03-12,Store_22,Ranchi,Product_10,Grocery,249.71,1,249.71,193.64,56.07000000000002
2024-03-12,Store_22,Ranchi,Product_21,Grocery,290.59,4,1162.36,1044.32,118.03999999999996
2024-03-12,Store_22,Indore,Product_14,Grocery,344.11,4,1376.44,892.71,483.73
2024-03-12,Store_22,Udaipur,Product_17,Personal Care,104.25,4,417.0,332.98,84.01999999999998
2024-03-12,Store_22,Raipur,Product_29,Beverages,488.27,3,1464.81,1102.63,362.17999999999984
2024-03-12,Store_22,Bhopal,Product_17,Personal Care,256.39,1,256.39,183.19,73.19999999999999
2024-03-12,Store_23,Varanasi,Product_1,Snacks,204.19,3,612.57,514.22,98.35000000000002
2024-03-12,Store_23,Varanasi,Product_44,Personal Care,471.83,1,471.83,408.27,63.56
2024-03-12,Store_23,Jodhpur,Product_49,Snacks,203.48,2,406.96,256.85,150.10999999999996
2024-03-12,Store_23,Udaipur,Product_6,Grocery,465.77,4,1863.08,1408.41,454.66999999999985
2024-03-12,Store_23,Bhopal,Product_10,Beverages,255.92,3,767.76,500.61,267.15
2024-03-12,Store_23,Indore,Product_44,Snacks,385.23,4,1540.92,1073.58,467.34000000000015
2024-03-12,Store_23,Ranchi,Product_13,Beverages,141.08,4,564.32,449.0,115.32000000000005
2024-03-12,Store_23,Udaipur,Product_44,Personal Care,230.38,3,691.14,451.54,239.59999999999997
2024-03-12,Store_23,Ranchi,Product_15,Stationery,316.1,2,632.2,469.96,162.24000000000007
2024-03-12,Store_23,Ranchi,Product_1,Stationery,259.73,2,519.46,417.69,101.77000000000004
2024-03-12,Store_23,Bhopal,Product_36,Beverages,434.99,2,869.98,602.02,267.96000000000004
2024-03-12,Store_23,Varanasi,Product_13,Personal Care,424.14,3,1272.42,876.04,396.3800000000001
2024-03-12,Store_24,Udaipur,Product_28,Stationery,167.93,3,503.79,451.62,52.170000000000016
2024-03-12,Store_24,Raipur,Product_25,Snacks,445.42,4,1781.68,1180.57,601.1100000000001
2024-03-12,Store_24,Indore,Product_10,Personal Care,494.95,4,1979.8,1474.11,505.69000000000005
2024-03-12,Store_24,Raipur,Product_24,Grocery,461.97,3,1385.91,1059.98,325.93000000000006
2024-03-12,Store_24,Lucknow,Product_26,Personal Care,480.4,2,960.8,804.14,156.65999999999997
2024-03-12,Store_24,Jodhpur,Product_11,Personal Care,46.34,4,185.36,155.1,30.26000000000002
2024-03-12,Store_24,Ranchi,Product_41,Personal Care,76.9,4,307.6,224.0,83.60000000000002
2024-03-12,Store_24,Indore,Product_50,Personal Care,83.62,4,334.48,225.42,109.06000000000003
2024-03-12,Store_24,Jodhpur,Product_41,Stationery,356.03,1,356.03,292.71,63.31999999999999
2024-03-12,Store_24,Nagpur,Product_8,Beverages,190.84,4,763.36,626.73,136.63
2024-03-12,Store_24,Raipur,Product_45,Beverages,74.1,3,222.3,134.76,87.54000000000002
2024-03-12,Store_24,Bhopal,Product_16,Stationery,174.06,3,522.18,355.71,166.46999999999997
2024-03-12,Store_24,Jabalpur,Product_41,Beverages,100.97,4,403.88,324.23,79.64999999999998
2024-03-12,Store_24,Bhopal,Product_23,Snacks,180.32,3,540.96,450.66,90.30000000000001
2024-03-12,Store_25,Udaipur,Product_32,Grocery,366.13,4,1464.52,1184.09,280.43000000000006
2024-03-12,Store_25,Varanasi,Product_20,Grocery,259.09,2,518.18,344.93,173.24999999999994
2024-03-12,Store_25,Nagpur,Product_7,Beverages,25.56,3,76.68,66.91,9.77000000000001
2024-03-12,Store_25,Jodhpur,Product_26,Snacks,210.24,3,630.72,451.39,179.33000000000004
2024-03-12,Store_25,Jodhpur,Product_40,Stationery,493.88,3,1481.64,1020.24,461.4000000000001
2024-03-12,Store_25,Indore,Product_5,Stationery,407.64,3,1222.92,992.36,230.56000000000006
2024-03-12,Store_25,Lucknow,Product_32,Grocery,285.87,1,285.87,222.95,62.920000000000016
2024-03-12,Store_25,Nagpur,Product_25,Beverages,248.5,4,994.0,837.01,156.99
2024-03-12,Store_25,Indore,Product_12,Personal Care,162.36,3,487.08,429.39,57.69
2024-03-12,Store_25,Ranchi,Product_5,Personal Care,63.87,2,127.74,96.66,31.08
2024-03-12,Store_25,Raipur,Product_11,Snacks,322.13,1,322.13,193.51,128.62
2024-03-12,Store_25,Raipur,Product_35,Personal Care,392.63,3,1177.89,1003.36,174.5300000000001
2024-03-13,Store_1,Jabalpur,Product_37,Stationery,168.47,1,168.47,133.07,35.400000000000006
2024-03-13,Store_1,Lucknow,Product_26,Personal Care,279.9,4,1119.6,888.5,231.0999999999999
2024-03-13,Store_1,Varanasi,Product_22,Personal Care,161.61,2,323.22,241.26,81.96000000000004
2024-03-13,Store_1,Jabalpur,Product_49,Grocery,429.65,3,1288.95,991.14,297.81000000000006
2024-03-13,Store_1,Nagpur,Product_43,Snacks,291.49,2,582.98,365.05,217.93
2024-03-13,Store_1,Nagpur,Product_26,Stationery,250.4,2,500.8,443.61,57.19
2024-03-13,Store_1,Nagpur,Product_47,Beverages,470.27,3,1410.81,958.28,452.53
2024-03-13,Store_1,Nagpur,Product_34,Personal Care,333.85,2,667.7,455.33,212.37000000000006
2024-03-13,Store_1,Bhopal,Product_13,Grocery,202.47,4,809.88,671.98,137.89999999999998
2024-03-13,Store_2,Jodhpur,Product_46,Snacks,197.23,1,197.23,127.72,69.50999999999999
2024-03-13,Store_2,Jabalpur,Product_22,Stationery,102.07,4,408.28,250.62,157.65999999999997
2024-03-13,Store_2,Lucknow,Product_18,Personal Care,377.25,2,754.5,574.17,180.33000000000004
2024-03-13,Store_2,Varanasi,Product_18,Beverages,221.24,4,884.96,796.16,88.80000000000007
2024-03-13,Store_2,Ranchi,Product_43,Stationery,373.96,2,747.92,550.31,197.61
2024-03-13,Store_2,Udaipur,Product_8,Grocery,126.57,1,126.57,105.81,20.75999999999999
2024-03-13,Store_2,Bhopal,Product_22,Personal Care,252.76,2,505.52,381.22,124.29999999999995
2024-03-13,Store_2,Jodhpur,Product_10,Personal Care,302.97,4,1211.88,981.03,230.85000000000014
2024-03-13,Store_2,Nagpur,Product_30,Snacks,70.1,2,140.2,91.2,48.999999999999986
2024-03-13,Store_2,Raipur,Product_31,Personal Care,216.89,4,867.56,737.54,130.01999999999998
2024-03-13,Store_2,Jabalpur,Product_40,Stationery,476.96,1,476.96,425.87,51.089999999999975
2024-03-13,Store_3,Udaipur,Product_5,Snacks,440.41,4,1761.64,1112.56,649.0800000000002
2024-03-13,Store_3,Varanasi,Product_4,Snacks,173.29,3,519.87,418.27,101.60000000000002
2024-03-13,Store_3,Raipur,Product_28,Snacks,436.71,1,436.71,311.48,125.22999999999996
2024-03-13,Store_3,Varanasi,Product_4,Grocery,391.34,1,391.34,344.21,47.129999999999995
2024-03-13,Store_3,Lucknow,Product_7,Snacks,403.99,4,1615.96,1429.78,186.18000000000006
2024-03-13,Store_3,Varanasi,Product_14,Beverages,483.32,3,1449.96,1194.87,255.09000000000015
2024-03-13,Store_4,Varanasi,Product_36,Snacks,343.95,4,1375.8,1166.96,208.83999999999992
2024-03-13,Store_4,Varanasi,Product_17,Stationery,303.75,4,1215.0,1071.25,143.75
2024-03-13,Store_4,Jabalpur,Product_32,Beverages,243.99,2,487.98,402.27,85.71000000000004
2024-03-13,Store_4,Bhopal,Product_42,Beverages,24.24,1,24.24,20.94,3.299999999999997
2024-03-13,Store_4,Nagpur,Product_44,Grocery,270.44,1,270.44,174.43,96.00999999999999
2024-03-13,Store_4,Varanasi,Product_9,Grocery,252.37,1,252.37,174.51,77.86000000000001
2024-03-13,Store_5,Raipur,Product_25,Grocery,109.71,1,109.71,93.65,16.059999999999988
2024-03-13,Store_5,Lucknow,Product_18,Stationery,70.89,3,212.67,162.71,49.95999999999998
2024-03-13,Store_5,Lucknow,Product_3,Beverages,52.87,4,211.48,144.74,66.73999999999998
2024-03-13,Store_5,Udaipur,Product_3,Stationery,491.67,4,1966.68,1464.28,502.4000000000001
2024-03-13,Store_5,Ranchi,Product_38,Snacks,486.39,1,486.39,326.75,159.64
2024-03-13,Store_5,Raipur,Product_38,Snacks,378.46,3,1135.38,1014.49,120.8900000000001
2024-03-13,Store_5,Ranchi,Product_23,Stationery,345.23,2,690.46,487.57,202.89000000000004
2024-03-13,Store_5,Bhopal,Product_37,Stationery,414.72,3,1244.16,823.28,420.8800000000001
2024-03-13,Store_5,Jodhpur,Product_43,Stationery,104.0,1,104.0,74.74,29.260000000000005
2024-03-13,Store_5,Indore,Product_22,Grocery,145.07,4,580.28,455.9,124.38
2024-03-13,Store_5,Varanasi,Product_21,Stationery,234.31,4,937.24,656.97,280.27
2024-03-13,Store_6,Udaipur,Product_20,Stationery,475.39,3,1426.17,1027.45,398.72
2024-03-13,Store_6,Raipur,Product_8,Beverages,376.75,1,376.75,327.04,49.70999999999998
2024-03-13,Store_6,Jabalpur,Product_17,Beverages,165.1,4,660.4,482.2,178.2
2024-03-13,Store_6,Bhopal,Product_38,Snacks,479.95,1,479.95,394.54,85.40999999999997
2024-03-13,Store_6,Ranchi,Product_44,Beverages,494.88,3,1484.64,954.37,530.2700000000001
2024-03-13,Store_6,Nagpur,Product_20,Stationery,52.87,1,52.87,35.26,17.61
2024-03-13,Store_6,Raipur,Product_32,Stationery,233.06,2,466.12,343.25,122.87
2024-03-13,Store_6,Raipur,Product_17,Personal Care,442.81,4,1771.24,1524.65,246.58999999999992
2024-03-13,Store_6,Udaipur,Product_4,Beverages,396.07,4,1584.28,1009.63,574.65
2024-03-13,Store_6,Ranchi,Product_26,Stationery,62.71,4,250.84,217.2,33.640000000000015
2024-03-13,Store_6,Udaipur,Product_40,Stationery,388.76,1,388.76,337.27,51.49000000000001
2024-03-13,Store_6,Udaipur,Product_25,Snacks,136.17,1,136.17,87.79,48.37999999999998
2024-03-13,Store_7,Jodhpur,Product_12,Personal Care,290.05,1,290.05,227.77,62.28
2024-03-13,Store_7,Indore,Product_26,Personal Care,159.87,4,639.48,542.45,97.02999999999997
2024-03-13,Store_7,Nagpur,Product_17,Beverages,100.37,3,301.11,188.95,112.16000000000003
2024-03-13,Store_7,Ranchi,Product_36,Personal Care,309.26,4,1237.04,828.54,408.5
2024-03-13,Store_7,Bhopal,Product_27,Snacks,85.21,4,340.84,275.47,65.36999999999995
2024-03-13,Store_7,Udaipur,Product_44,Beverages,152.49,1,152.49,122.44,30.05000000000001
2024-03-13,Store_7,Udaipur,Product_44,Snacks,176.0,1,176.0,137.07,38.93000000000001
2024-03-13,Store_7,Udaipur,Product_38,Snacks,96.57,4,386.28,309.29,76.98999999999995
2024-03-13,Store_7,Indore,Product_40,Grocery,254.54,1,254.54,169.87,84.66999999999999
2024-03-13,Store_7,Indore,Product_15,Snacks,58.46,4,233.84,194.4,39.44
2024-03-13,Store_7,Bhopal,Product_30,Beverages,384.3,3,1152.9,698.45,454.45000000000005
2024-03-13,Store_8,Jabalpur,Product_25,Personal Care,239.82,3,719.46,541.8,177.66000000000008
2024-03-13,Store_8,Ranchi,Product_50,Snacks,202.88,2,405.76,302.19,103.57
2024-03-13,Store_8,Jabalpur,Product_39,Grocery,372.65,2,745.3,448.59,296.71
2024-03-13,Store_8,Nagpur,Product_22,Grocery,45.3,1,45.3,27.28,18.019999999999996
2024-03-13,Store_8,Ranchi,Product_6,Snacks,322.32,4,1289.28,842.25,447.03
2024-03-13,Store_8,Indore,Product_15,Beverages,217.99,1,217.99,132.76,85.23000000000002
2024-03-13,Store_8,Raipur,Product_10,Grocery,95.49,4,381.96,257.12,124.83999999999997
2024-03-13,Store_8,Bhopal,Product_15,Stationery,173.9,4,695.6,494.92,200.68
2024-03-13,Store_8,Indore,Product_40,Personal Care,360.18,3,1080.54,742.16,338.38
2024-03-13,Store_8,Ranchi,Product_25,Grocery,229.02,1,229.02,190.76,38.26000000000002
2024-03-13,Store_8,Ranchi,Product_5,Stationery,348.06,1,348.06,238.47,109.59
2024-03-13,Store_8,Bhopal,Product_50,Grocery,462.52,3,1387.56,1133.13,254.42999999999984
2024-03-13,Store_8,Varanasi,Product_45,Snacks,292.63,1,292.63,193.88,98.75
2024-03-13,Store_8,Jodhpur,Product_18,Stationery,286.11,3,858.33,598.26,260.07000000000005
2024-03-13,Store_9,Lucknow,Product_22,Personal Care,237.54,1,237.54,148.81,88.72999999999999
2024-03-13,Store_9,Jabalpur,Product_15,Stationery,85.75,3,257.25,155.83,101.41999999999999
2024-03-13,Store_9,Udaipur,Product_1,Stationery,111.22,3,333.66,206.0,127.66000000000003
2024-03-13,Store_9,Lucknow,Product_30,Stationery,67.24,1,67.24,45.15,22.089999999999996
2024-03-13,Store_9,Udaipur,Product_49,Beverages,222.26,3,666.78,575.93,90.85000000000002
2024-03-13,Store_10,Lucknow,Product_34,Beverages,131.28,4,525.12,455.74,69.38
2024-03-13,Store_10,Bhopal,Product_15,Snacks,179.77,1,179.77,124.67,55.10000000000001
2024-03-13,Store_10,Udaipur,Product_23,Snacks,153.85,1,153.85,102.46,51.39
2024-03-13,Store_10,Jabalpur,Product_42,Grocery,275.46,1,275.46,239.1,36.359999999999985
2024-03-13,Store_10,Ranchi,Product_28,Beverages,234.23,1,234.23,192.28,41.94999999999999
2024-03-13,Store_10,Varanasi,Product_29,Snacks,231.68,4,926.72,685.33,241.39
2024-03-13,Store_11,Raipur,Product_33,Snacks,384.9,3,1154.7,812.74,341.96000000000004
2024-03-13,Store_11,Indore,Product_29,Grocery,407.86,3,1223.58,780.58,442.9999999999999
2024-03-13,Store_11,Jabalpur,Product_38,Personal Care,381.12,3,1143.36,970.43,172.92999999999995
2024-03-13,Store_11,Nagpur,Product_24,Personal Care,336.35,2,672.7,453.74,218.96000000000004
2024-03-13,Store_11,Bhopal,Product_10,Beverages,26.87,1,26.87,18.05,8.82
2024-03-13,Store_11,Jodhpur,Product_32,Snacks,180.2,2,360.4,267.52,92.88
2024-03-13,Store_11,Lucknow,Product_17,Grocery,211.11,3,633.33,485.52,147.81000000000006
2024-03-13,Store_11,Bhopal,Product_42,Personal Care,185.96,4,743.84,470.13,273.71000000000004
2024-03-13,Store_11,Raipur,Product_28,Beverages,202.61,1,202.61,152.9,49.71000000000001
2024-03-13,Store_11,Udaipur,Product_49,Snacks,382.89,3,1148.67,698.77,449.9000000000001
2024-03-13,Store_11,Raipur,Product_33,Stationery,49.01,2,98.02,66.21,31.810000000000002
