Date,Store,City,Product,Category,Unit_Price,Quantity,Revenue,Cost
2024-03-02,Store_23,Bhopal,Product_11,Beverages,402.84,3,1208.52,964.67
2024-03-02,Store_23,Varanasi,Product_2,Stationery,362.79,2,725.58,514.59
2024-03-02,Store_23,Varanasi,Product_9,Personal Care,426.03,1,426.03,332.67
2024-03-02,Store_24,Raipur,Product_50,Stationery,49.6,3,148.8,109.65
2024-03-02,Store_24,Lucknow,Product_32,Grocery,125.49,2,250.98,193.22
2024-03-02,Store_24,Varanasi,Product_35,Beverages,153.55,4,614.2,439.4
2024-03-02,Store_24,Nagpur,Product_44,Stationery,211.27,1,211.27,143.13
2024-03-02,Store_24,Bhopal,Product_50,Beverages,73.6,2,147.2,108.41
2024-03-02,Store_25,Jodhpur,Product_22,Snacks,470.13,1,470.13,406.67
2024-03-02,Store_25,Udaipur,Product_15,Grocery,250.32,4,1001.28,823.09
2024-03-02,Store_25,Ranchi,Product_17,Personal Care,487.22,2,974.44,742.88
2024-03-02,Store_25,Jodhpur,Product_41,Stationery,39.63,3,118.89,97.5
2024-03-02,Store_25,Jodhpur,Product_2,Grocery,401.38,2,802.76,682.74
2024-03-02,Store_25,Ranchi,Product_4,Beverages,407.81,2,815.62,709.02
2024-03-03,Store_1,Jodhpur,Product_10,Snacks,395.91,4,1583.64,1034.78
2024-03-03,Store_1,Raipur,Product_15,Beverages,91.41,1,91.41,76.82
2024-03-03,Store_1,Raipur,Product_17,Snacks,178.91,4,715.64,579.78
2024-03-03,Store_1,Jabalpur,Product_49,Personal Care,491.64,3,1474.92,1130.42
2024-03-03,Store_1,Bhopal,Product_10,Stationery,445.37,4,1781.48,1298.67
2024-03-03,Store_1,Nagpur,Product_16,Stationery,125.15,2,250.3,205.96
2024-03-03,Store_1,Varanasi,Product_11,Grocery,259.37,3,778.11,501.75
2024-03-03,Store_1,Nagpur,Product_49,Personal Care,416.37,1,416.37,255.16
2024-03-03,Store_1,Varanasi,Product_11,Grocery,330.01,2,660.02,534.89
2024-03-03,Store_1,Indore,Product_15,Grocery,84.94,3,254.82,163.1
2024-03-03,Store_1,Varanasi,Product_6,Beverages,379.94,1,379.94,282.58
2024-03-03,Store_2,Jabalpur,Product_26,Stationery,384.68,4,1538.72,953.34
2024-03-03,Store_2,Nagpur,Product_40,Stationery,134.93,4,539.72,360.05
2024-03-03,Store_2,Udaipur,Product_36,Beverages,156.98,2,313.96,192.43
2024-03-03,Store_2,Indore,Product_15,Snacks,358.58,2,717.16,442.28
2024-03-03,Store_2,Udaipur,Product_17,Beverages,230.23,4,920.92,618.55
2024-03-03,Store_2,Indore,Product_37,Stationery,410.78,4,1643.12,1343.25
2024-03-03,Store_2,Jodhpur,Product_9,Stationery,402.04,4,1608.16,1185.68
2024-03-03,Store_2,Udaipur,Product_31,Beverages,70.76,3,212.28,175.03
2024-03-03,Store_2,Indore,Product_49,Grocery,318.18,3,954.54,844.9
2024-03-03,Store_2,Udaipur,Product_30,Personal Care,66.11,2,132.22,80.12
2024-03-03,Store_2,Bhopal,Product_10,Snacks,92.6,4,370.4,277.5
2024-03-03,Store_3,Jodhpur,Product_30,Grocery,180.64,3,541.92,370.56
2024-03-03,Store_3,Jodhpur,Product_28,Grocery,330.93,3,992.79,721.11
2024-03-03,Store_3,Varanasi,Product_2,Beverages,350.51,2,701.02,466.95
2024-03-03,Store_3,Varanasi,Product_42,Snacks,62.97,3,188.91,145.86
2024-03-03,Store_3,Udaipur,Product_16,Grocery,334.21,4,1336.84,1016.32
2024-03-03,Store_3,Lucknow,Product_5,Personal Care,137.93,1,137.93,110.36
2024-03-03,Store_4,Lucknow,Product_35,Snacks,268.98,2,537.96,430.43
2024-03-03,Store_4,Jabalpur,Product_39,Personal Care,152.67,3,458.01,307.12
2024-03-03,Store_4,Lucknow,Product_21,Stationery,292.24,4,1168.96,1015.84
2024-03-03,Store_4,Lucknow,Product_10,Personal Care,408.21,4,1632.84,1289.5
2024-03-03,Store_4,Ranchi,Product_48,Grocery,422.69,2,845.38,695.81
2024-03-03,Store_4,Ranchi,Product_50,Stationery,318.03,1,318.03,250.52
2024-03-03,Store_4,Ranchi,Product_22,Stationery,259.78,2,519.56,409.08
2024-03-03,Store_4,Ranchi,Product_46,Snacks,263.89,2,527.78,456.86
2024-03-03,Store_4,Jabalpur,Product_12,Beverages,56.32,2,112.64,98.75
2024-03-03,Store_5,Jabalpur,Product_5,Grocery,145.04,1,145.04,118.59
2024-03-03,Store_5,Nagpur,Product_33,Snacks,329.91,3,989.73,860.38
2024-03-03,Store_5,Lucknow,Product_23,Stationery,24.21,2,48.42,33.63
2024-03-03,Store_5,Bhopal,Product_3,Snacks,375.95,2,751.9,528.25
2024-03-03,Store_5,Ranchi,Product_3,Personal Care,229.0,4,916.0,573.13
2024-03-03,Store_5,Jodhpur,Product_13,Snacks,52.12,1,52.12,46.16
2024-03-03,Store_6,Varanasi,Product_19,Grocery,439.74,1,439.74,388.03
2024-03-03,Store_6,Varanasi,Product_31,Grocery,153.27,1,153.27,132.78
2024-03-03,Store_6,Nagpur,Product_44,Beverages,103.64,3,310.92,256.31
2024-03-03,Store_6,Jabalpur,Product_35,Personal Care,277.79,1,277.79,235.91
2024-03-03,Store_6,Nagpur,Product_27,Personal Care,288.46,1,288.46,217.4
2024-03-03,Store_6,Lucknow,Product_10,Grocery,23.58,4,94.32,64.67
2024-03-03,Store_6,Jodhpur,Product_4,Snacks,337.0,4,1348.0,1015.55
2024-03-03,Store_6,Bhopal,Product_50,Personal Care,157.88,1,157.88,98.92
2024-03-03,Store_6,Udaipur,Product_18,Grocery,59.66,1,59.66,50.07
2024-03-03,Store_6,Varanasi,Product_8,Stationery,148.18,1,148.18,121.16
2024-03-03,Store_6,Bhopal,Product_42,Beverages,116.08,1,116.08,82.16
2024-03-03,Store_6,Varanasi,Product_9,Stationery,83.91,4,335.64,205.66
2024-03-03,Store_7,Lucknow,Product_17,Grocery,238.05,2,476.1,293.54
2024-03-03,Store_7,Ranchi,Product_13,Snacks,405.17,2,810.34,596.42
2024-03-03,Store_7,Nagpur,Product_27,Stationery,406.36,4,1625.44,1318.43
2024-03-03,Store_7,Ranchi,Product_48,Personal Care,358.08,1,358.08,310.26
2024-03-03,Store_7,Udaipur,Product_5,Stationery,457.99,1,457.99,350.43
2024-03-03,Store_7,Nagpur,Product_4,Snacks,91.05,4,364.2,317.1
2024-03-03,Store_7,Ranchi,Product_32,Snacks,287.31,2,574.62,471.57
2024-03-03,Store_8,Bhopal,Product_50,Snacks,409.99,1,409.99,365.74
2024-03-03,Store_8,Ranchi,Product_39,Snacks,209.34,2,418.68,315.17
2024-03-03,Store_8,Varanasi,Product_17,Beverages,179.24,4,716.96,496.16
2024-03-03,Store_8,Varanasi,Product_47,Snacks,391.23,4,1564.92,1068.82
2024-03-03,Store_8,Lucknow,Product_20,Beverages,249.71,2,499.42,385.76
2024-03-03,Store_8,Raipur,Product_9,Snacks,78.01,3,234.03,174.37
2024-03-03,Store_8,Udaipur,Product_36,Stationery,328.53,2,657.06,430.36
2024-03-03,Store_8,Raipur,Product_15,Personal Care,102.63,4,410.52,315.93
2024-03-03,Store_8,Bhopal,Product_18,Grocery,361.38,2,722.76,570.04
2024-03-03,Store_8,Jabalpur,Product_29,Beverages,29.9,1,29.9,21.87
2024-03-03,Store_8,Varanasi,Product_32,Grocery,159.82,1,159.82,106.98
2024-03-03,Store_8,Ranchi,Product_50,Beverages,184.41,1,184.41,112.39
2024-03-03,Store_8,Ranchi,Product_37,Beverages,310.82,3,932.46,758.45
2024-03-03,Store_8,Varanasi,Product_14,Snacks,152.59,1,152.59,133.76
2024-03-03,Store_9,Jodhpur,Product_21,Personal Care,279.33,3,837.99,510.81
2024-03-03,Store_9,Ranchi,Product_7,Beverages,296.06,1,296.06,232.54
2024-03-03,Store_9,Nagpur,Product_1,Grocery,174.81,2,349.62,248.5
2024-03-03,Store_9,Bhopal,Product_12,Personal Care,330.54,2,661.08,485.22
2024-03-03,Store_9,Indore,Product_19,Personal Care,136.82,3,410.46,339.95
2024-03-03,Store_9,Ranchi,Product_42,Stationery,293.13,1,293.13,227.05
2024-03-03,Store_9,Jabalpur,Product_7,Grocery,87.61,1,87.61,56.82
2024-03-03,Store_9,Indore,Product_5,Beverages,410.84,2,821.68,558.54
2024-03-03,Store_10,Jabalpur,Product_22,Grocery,384.24,1,384.24,315.88
2024-03-03,Store_10,Varanasi,Product_20,Beverages,106.92,1,106.92,80.58
2024-03-03,Store_10,Raipur,Product_13,Beverages,32.85,2,65.7,40.46
2024-03-03,Store_10,Jodhpur,Product_41,Personal Care,345.4,4,1381.6,1089.1
2024-03-03,Store_10,Udaipur,Product_10,Beverages,489.05,4,1956.2,1652.35
2024-03-03,Store_10,Varanasi,Product_50,Beverages,240.51,3,721.53,435.9
2024-03-03,Store_10,Bhopal,Product_47,Beverages,217.69,2,435.38,280.3
2024-03-03,Store_10,Bhopal,Product_18,Personal Care,418.13,1,418.13,257.91
2024-03-03,Store_10,Varanasi,Product_5,Beverages,33.95,2,67.9,59.83
2024-03-03,Store_10,Jodhpur,Product_43,Grocery,491.88,1,491.88,432.71
2024-03-03,Store_10,Udaipur,Product_37,Snacks,388.53,3,1165.59,884.48
2024-03-03,Store_10,Indore,Product_47,Beverages,373.19,1,373.19,323.25
2024-03-03,Store_11,Bhopal,Product_8,Personal Care,162.45,2,324.9,212.5
2024-03-03,Store_11,Raipur,Product_11,Personal Care,466.78,1,466.78,373.36
2024-03-03,Store_11,Raipur,Product_4,Beverages,65.42,2,130.84,91.17
2024-03-03,Store_11,Raipur,Product_27,Grocery,356.21,2,712.42,625.43
2024-03-03,Store_11,Nagpur,Product_31,Stationery,420.37,4,1681.48,1186.55
2024-03-03,Store_11,Udaipur,Product_37,Stationery,234.72,1,234.72,148.59
2024-03-03,Store_11,Raipur,Product_24,Beverages,491.26,3,1473.78,1011.78
2024-03-03,Store_11,Udaipur,Product_26,Personal Care,320.85,3,962.55,661.51
2024-03-03,Store_11,Jodhpur,Product_18,Personal Care,486.35,3,1459.05,1273.73
2024-03-03,Store_11,Jabalpur,Product_1,Grocery,163.4,4,653.6,587.15
2024-03-03,Store_12,Udaipur,Product_40,Grocery,187.68,2,375.36,309.47
2024-03-03,Store_12,Nagpur,Product_45,Beverages,27.24,3,81.72,68.41
2024-03-03,Store_12,Jabalpur,Product_36,Snacks,269.85,2,539.7,334.19
2024-03-03,Store_12,Bhopal,Product_19,Stationery,498.22,4,1992.88,1354.15
2024-03-03,Store_12,Jodhpur,Product_13,Personal Care,473.2,1,473.2,380.63
2024-03-03,Store_12,Jodhpur,Product_27,Grocery,23.16,4,92.64,80.54
2024-03-03,Store_12,Ranchi,Product_13,Stationery,397.63,2,795.26,546.07
2024-03-03,Store_13,Varanasi,Product_40,Personal Care,115.24,4,460.96,329.18
2024-03-03,Store_13,Raipur,Product_30,Grocery,412.83,3,1238.49,1047.57
2024-03-03,Store_13,Jodhpur,Product_2,Stationery,66.2,1,66.2,42.04
2024-03-03,Store_13,Ranchi,Product_30,Snacks,73.85,1,73.85,61.35
2024-03-03,Store_13,Raipur,Product_2,Grocery,37.92,3,113.76,88.76
2024-03-03,Store_13,Raipur,Product_25,Snacks,110.12,2,220.24,153.48
2024-03-03,Store_14,Nagpur,Product_25,Snacks,372.05,3,1116.15,849.0
2024-03-03,Store_14,Raipur,Product_45,Personal Care,259.68,1,259.68,163.73
2024-03-03,Store_14,Jabalpur,Product_14,Beverages,179.36,4,717.44,628.18
2024-03-03,Store_14,Raipur,Product_49,Stationery,246.81,2,493.62,350.77
2024-03-03,Store_14,Udaipur,Product_33,Stationery,231.84,2,463.68,401.35
2024-03-03,Store_14,Raipur,Product_13,Stationery,34.26,1,34.26,29.55
2024-03-03,Store_14,Ranchi,Product_16,Snacks,51.33,4,205.32,144.7
2024-03-03,Store_14,Indore,Product_46,Snacks,308.81,1,308.81,216.65
2024-03-03,Store_14,Lucknow,Product_46,Beverages,334.83,3,1004.49,750.09
2024-03-03,Store_14,Udaipur,Product_23,Personal Care,42.95,1,42.95,32.28
2024-03-03,Store_14,Raipur,Product_43,Personal Care,484.08,2,968.16,797.18
2024-03-03,Store_15,Nagpur,Product_21,Stationery,371.28,2,742.56,570.41
2024-03-03,Store_15,Jabalpur,Product_1,Grocery,195.24,4,780.96,666.2
2024-03-03,Store_15,Jodhpur,Product_33,Grocery,357.05,3,1071.15,681.16
2024-03-03,Store_15,Varanasi,Product_41,Grocery,461.89,2,923.78,739.97
2024-03-03,Store_15,Ranchi,Product_45,Stationery,399.19,2,798.38,706.93
2024-03-03,Store_15,Udaipur,Product_38,Personal Care,142.16,4,568.64,384.62
2024-03-03,Store_15,Ranchi,Product_47,Snacks,441.72,1,441.72,360.05
2024-03-03,Store_15,Bhopal,Product_11,Snacks,432.06,4,1728.24,1082.8
2024-03-03,Store_16,Jabalpur,Product_34,Beverages,344.22,3,1032.66,764.98
2024-03-03,Store_16,Lucknow,Product_34,Grocery,268.15,2,536.3,324.82
2024-03-03,Store_16,Nagpur,Product_42,Grocery,116.57,3,349.71,290.06
2024-03-03,Store_16,Indore,Product_17,Snacks,237.14,1,237.14,210.02
2024-03-03,Store_16,Lucknow,Product_10,Beverages,164.28,1,164.28,135.23
2024-03-03,Store_16,Varanasi,Product_11,Stationery,364.4,2,728.8,504.14
2024-03-03,Store_16,Lucknow,Product_9,Beverages,32.4,4,129.6,106.73
2024-03-03,Store_16,Bhopal,Product_13,Snacks,229.51,2,459.02,406.95
2024-03-03,Store_16,Udaipur,Product_30,Stationery,83.82,2,167.64,124.78
2024-03-03,Store_16,Nagpur,Product_3,Snacks,325.39,4,1301.56,879.54
2024-03-03,Store_16,Ranchi,Product_38,Personal Care,139.2,2,278.4,196.67
2024-03-03,Store_16,Ranchi,Product_4,Personal Care,166.13,2,332.26,272.09
2024-03-03,Store_16,Indore,Product_18,Grocery,344.21,1,344.21,211.27
2024-03-03,Store_17,Nagpur,Product_12,Snacks,404.4,3,1213.2,997.33
2024-03-03,Store_17,Nagpur,Product_12,Grocery,425.66,2,851.32,616.35
2024-03-03,Store_17,Jabalpur,Product_20,Snacks,271.36,4,1085.44,921.86
2024-03-03,Store_17,Indore,Product_18,Beverages,120.85,4,483.4,337.7
2024-03-03,Store_17,Nagpur,Product_40,Snacks,334.06,2,668.12,544.73
2024-03-03,Store_17,Jabalpur,Product_38,Beverages,211.23,3,633.69,407.45
2024-03-03,Store_17,Ranchi,Product_30,Grocery,47.58,3,142.74,112.37
2024-03-03,Store_17,Raipur,Product_33,Stationery,227.97,4,911.88,571.23
2024-03-03,Store_17,Raipur,Product_33,Stationery,156.23,2,312.46,242.3
2024-03-03,Store_17,Jabalpur,Product_33,Stationery,208.83,2,417.66,312.08
2024-03-03,Store_17,Nagpur,Product_27,Beverages,49.05,1,49.05,35.02
2024-03-03,Store_17,Jabalpur,Product_35,Grocery,167.18,4,668.72,470.38
2024-03-03,Store_17,Lucknow,Product_44,Snacks,440.16,4,1760.64,1576.85
2024-03-03,Store_17,Bhopal,Product_11,Beverages,94.73,3,284.19,216.19
2024-03-03,Store_18,Indore,Product_26,Personal Care,200.83,4,803.32,678.37
2024-03-03,Store_18,Indore,Product_1,Grocery,47.72,4,190.88,170.86
2024-03-03,Store_18,Jabalpur,Product_14,Stationery,31.27,2,62.54,45.68
2024-03-03,Store_18,Lucknow,Product_31,Snacks,284.43,1,284.43,207.8
2024-03-03,Store_18,Nagpur,Product_47,Snacks,389.82,2,779.64,580.37
2024-03-03,Store_19,Bhopal,Product_42,Grocery,83.32,3,249.96,177.46
2024-03-03,Store_19,Lucknow,Product_10,Personal Care,193.24,2,386.48,302.61
2024-03-03,Store_19,Ranchi,Product_28,Stationery,390.59,3,1171.77,992.61
2024-03-03,Store_19,Udaipur,Product_27,Snacks,269.7,1,269.7,166.2
2024-03-03,Store_19,Indore,Product_40,Stationery,194.22,4,776.88,509.06
2024-03-03,Store_20,Indore,Product_3,Snacks,175.6,1,175.6,139.3
2024-03-03,Store_20,Bhopal,Product_38,Stationery,483.44,3,1450.32,1033.92
2024-03-03,Store_20,Lucknow,Product_11,Grocery,454.64,1,454.64,298.29
2024-03-03,Store_20,Lucknow,Product_44,Grocery,360.73,4,1442.92,885.32
2024-03-03,Store_20,Lucknow,Product_41,Stationery,222.93,1,222.93,155.94
2024-03-03,Store_20,Lucknow,Product_20,Grocery,136.12,2,272.24,200.03
2024-03-03,Store_20,Varanasi,Product_21,Grocery,375.28,3,1125.84,860.63
2024-03-03,Store_20,Udaipur,Product_31,Stationery,115.87,3,347.61,303.0
2024-03-03,Store_20,Lucknow,Product_29,Snacks,110.28,4,441.12,279.16
2024-03-03,Store_21,Jabalpur,Product_17,Stationery,249.86,4,999.44,653.45
2024-03-03,Store_21,Bhopal,Product_19,Beverages,397.51,2,795.02,509.29
2024-03-03,Store_21,Raipur,Product_14,Personal Care,429.02,4,1716.08,1174.59
2024-03-03,Store_21,Varanasi,Product_12,Snacks,31.56,4,126.24,84.83
2024-03-03,Store_21,Indore,Product_21,Snacks,435.77,1,435.77,366.52
2024-03-03,Store_21,Bhopal,Product_14,Snacks,451.6,2,903.2,551.86
2024-03-03,Store_21,Nagpur,Product_34,Snacks,155.05,1,155.05,130.92
2024-03-03,Store_21,Nagpur,Product_46,Beverages,302.33,2,604.66,492.9
2024-03-03,Store_21,Nagpur,Product_5,Snacks,407.46,3,1222.38,1023.58
2024-03-03,Store_21,Jabalpur,Product_35,Beverages,81.44,2,162.88,104.05
2024-03-03,Store_21,Nagpur,Product_22,Personal Care,356.78,2,713.56,558.51
2024-03-03,Store_21,Jodhpur,Product_36,Beverages,456.5,1,456.5,401.75
2024-03-03,Store_22,Indore,Product_7,Personal Care,69.59,4,278.36,219.91
2024-03-03,Store_22,Nagpur,Product_17,Beverages,411.14,1,411.14,260.37
2024-03-03,Store_22,Jabalpur,Product_46,Beverages,55.7,4,222.8,164.02
2024-03-03,Store_22,Nagpur,Product_33,Grocery,333.25,3,999.75,806.89
2024-03-03,Store_22,Jodhpur,Product_7,Stationery,262.95,4,1051.8,675.69
2024-03-03,Store_22,Ranchi,Product_48,Snacks,127.02,4,508.08,411.08
2024-03-03,Store_22,Nagpur,Product_4,Beverages,70.68,1,70.68,48.83
2024-03-03,Store_22,Ranchi,Product_17,Stationery,333.06,3,999.18,868.09
2024-03-03,Store_22,Raipur,Product_15,Stationery,141.78,2,283.56,196.55
2024-03-03,Store_22,Ranchi,Product_35,Personal Care,296.78,2,593.56,397.87
2024-03-03,Store_22,Jabalpur,Product_9,Stationery,61.59,2,123.18,86.24
2024-03-03,Store_22,Raipur,Product_18,Personal Care,460.83,3,1382.49,1166.89
2024-03-03,Store_22,Indore,Product_4,Grocery,232.06,4,928.24,592.66
2024-03-03,Store_22,Bhopal,Product_40,Beverages,483.26,4,1933.04,1595.61
2024-03-03,Store_23,Bhopal,Product_32,Personal Care,181.01,2,362.02,247.7
2024-03-03,Store_23,Raipur,Product_14,Personal Care,197.61,1,197.61,176.86
2024-03-03,Store_23,Bhopal,Product_44,Personal Care,65.31,1,65.31,50.67
2024-03-03,Store_23,Jabalpur,Product_16,Personal Care,140.73,1,140.73,115.73
2024-03-03,Store_23,Jabalpur,Product_3,Beverages,187.19,3,561.57,491.91
2024-03-03,Store_23,Udaipur,Product_2,Beverages,327.3,2,654.6,556.48
2024-03-03,Store_23,Udaipur,Product_19,Stationery,104.77,3,314.31,198.69
2024-03-03,Store_23,Raipur,Product_27,Personal Care,160.45,3,481.35,354.82
2024-03-03,Store_23,Bhopal,Product_13,Stationery,110.95,1,110.95,96.56
2024-03-03,Store_23,Bhopal,Product_35,Stationery,349.84,1,349.84,244.48
2024-03-03,Store_23,Indore,Product_40,Snacks,398.34,1,398.34,267.03
2024-03-03,Store_24,Ranchi,Product_26,Personal Care,53.75,4,215.0,165.27
2024-03-03,Store_24,Raipur,Product_43,Snacks,341.03,4,1364.12,855.13
2024-03-03,Store_24,Indore,Product_24,Grocery,172.13,3,516.39,375.18
2024-03-03,Store_24,Jodhpur,Product_17,Beverages,403.06,2,806.12,515.37
2024-03-03,Store_24,Udaipur,Product_46,Personal Care,76.91,1,76.91,54.32
2024-03-03,Store_24,Lucknow,Product_21,Personal Care,43.95,1,43.95,28.91
2024-03-03,Store_25,Varanasi,Product_48,Personal Care,484.2,2,968.4,798.75
2024-03-03,Store_25,Raipur,Product_16,Stationery,158.59,4,634.36,380.98
2024-03-03,Store_25,Jabalpur,Product_31,Stationery,198.54,3,595.62,514.22
2024-03-03,Store_25,Jodhpur,Product_20,Snacks,178.58,1,178.58,156.73
2024-03-03,Store_25,Bhopal,Product_17,Personal Care,284.35,4,1137.4,1002.8
2024-03-03,Store_25,Varanasi,Product_1,Personal Care,439.33,2,878.66,663.9
2024-03-04,Store_1,Nagpur,Product_19,Beverages,479.74,4,1918.96,1570.13
2024-03-04,Store_1,Bhopal,Product_27,Beverages,140.59,1,140.59,109.91
2024-03-04,Store_1,Nagpur,Product_40,Personal Care,238.84,1,238.84,188.83
2024-03-04,Store_1,Udaipur,Product_37,Personal Care,258.1,1,258.1,197.92
2024-03-04,Store_1,Lucknow,Product_37,Stationery,346.5,2,693.0,579.58
2024-03-04,Store_1,Indore,Product_5,Stationery,58.65,2,117.3,88.39
2024-03-04,Store_1,Raipur,Product_35,Snacks,486.52,1,486.52,354.56
2024-03-04,Store_1,Raipur,Product_42,Snacks,271.27,1,271.27,173.97
2024-03-04,Store_1,Udaipur,Product_40,Beverages,171.17,1,171.17,119.91
2024-03-04,Store_1,Nagpur,Product_7,Personal Care,138.09,1,138.09,108.76
2024-03-04,Store_2,Indore,Product_26,Stationery,210.47,4,841.88,653.01
2024-03-04,Store_2,Raipur,Product_49,Stationery,438.49,4,1753.96,1356.75
2024-03-04,Store_2,Bhopal,Product_36,Stationery,489.12,1,489.12,319.35
2024-03-04,Store_2,Raipur,Product_13,Stationery,276.02,3,828.06,653.35
2024-03-04,Store_2,Lucknow,Product_17,Grocery,101.9,4,407.6,346.3
2024-03-04,Store_2,Varanasi,Product_48,Stationery,290.18,1,290.18,228.51
2024-03-04,Store_2,Udaipur,Product_3,Grocery,108.08,1,108.08,75.39
2024-03-04,Store_2,Varanasi,Product_34,Snacks,206.53,2,413.06,355.92
2024-03-04,Store_2,Udaipur,Product_20,Grocery,234.03,3,702.09,477.69
2024-03-04,Store_2,Jodhpur,Product_42,Personal Care,77.87,2,155.74,102.37
2024-03-04,Store_2,Bhopal,Product_41,Grocery,413.65,2,827.3,698.69
2024-03-04,Store_2,Jodhpur,Product_34,Beverages,298.03,4,1192.12,888.02
2024-03-04,Store_3,Nagpur,Product_18,Grocery,223.7,3,671.1,406.43
2024-03-04,Store_3,Raipur,Product_26,Snacks,333.61,2,667.22,436.28
2024-03-04,Store_3,Indore,Product_10,Grocery,115.9,3,347.7,219.41
2024-03-04,Store_3,Jabalpur,Product_29,Beverages,443.2,4,1772.8,1226.35
2024-03-04,Store_3,Lucknow,Product_42,Stationery,257.41,3,772.23,493.6
2024-03-04,Store_3,Jodhpur,Product_22,Personal Care,418.5,2,837.0,609.26
2024-03-04,Store_3,Nagpur,Product_45,Stationery,189.84,4,759.36,489.94
2024-03-04,Store_4,Varanasi,Product_11,Personal Care,369.05,3,1107.15,946.91
2024-03-04,Store_4,Raipur,Product_7,Snacks,457.49,3,1372.47,842.83
2024-03-04,Store_4,Indore,Product_6,Snacks,377.0,2,754.0,612.82
2024-03-04,Store_4,Indore,Product_14,Personal Care,369.07,1,369.07,227.94
2024-03-04,Store_4,Raipur,Product_21,Personal Care,357.91,1,357.91,236.22
2024-03-04,Store_5,Jabalpur,Product_49,Stationery,312.76,4,1251.04,859.29
2024-03-04,Store_5,Indore,Product_50,Snacks,201.4,4,805.6,530.06
2024-03-04,Store_5,Raipur,Product_34,Grocery,481.12,4,1924.48,1229.74
2024-03-04,Store_5,Udaipur,Product_7,Personal Care,246.84,2,493.68,358.4
2024-03-04,Store_5,Indore,Product_37,Beverages,269.55,1,269.55,182.46
2024-03-04,Store_5,Jabalpur,Product_2,Personal Care,178.24,1,178.24,139.14
2024-03-04,Store_5,Jabalpur,Product_42,Snacks,319.36,4,1277.44,1035.49
2024-03-04,Store_5,Indore,Product_13,Stationery,84.54,4,338.16,269.14
2024-03-04,Store_6,Udaipur,Product_41,Grocery,298.23,2,596.46,508.57
2024-03-04,Store_6,Nagpur,Product_8,Personal Care,375.33,2,750.66,593.49
2024-03-04,Store_6,Lucknow,Product_30,Grocery,346.89,2,693.78,597.03
2024-03-04,Store_6,Varanasi,Product_15,Personal Care,60.57,2,121.14,73.84
2024-03-04,Store_6,Indore,Product_17,Grocery,417.17,2,834.34,646.04
2024-03-04,Store_6,Ranchi,Product_4,Beverages,109.2,1,109.2,67.79
2024-03-04,Store_6,Raipur,Product_37,Beverages,343.52,3,1030.56,702.24
2024-03-04,Store_6,Jodhpur,Product_22,Stationery,135.59,1,135.59,118.33
2024-03-04,Store_6,Jabalpur,Product_28,Personal Care,78.64,3,235.92,142.94
2024-03-04,Store_6,Jodhpur,Product_44,Snacks,292.15,1,292.15,221.22
2024-03-04,Store_6,Indore,Product_8,Snacks,108.4,4,433.6,280.78
2024-03-04,Store_6,Jodhpur,Product_41,Snacks,372.65,1,372.65,302.98
2024-03-04,Store_6,Nagpur,Product_45,Beverages,473.5,4,1894.0,1641.18
2024-03-04,Store_6,Lucknow,Product_34,Snacks,449.53,4,1798.12,1080.98
2024-03-04,Store_7,Udaipur,Product_23,Grocery,237.04,3,711.12,451.88
2024-03-04,Store_7,Indore,Product_33,Stationery,436.75,1,436.75,283.75
2024-03-04,Store_7,Jabalpur,Product_33,Beverages,128.8,4,515.2,430.26
2024-03-04,Store_7,Indore,Product_33,Snacks,127.77,3,383.31,269.25
2024-03-04,Store_7,Jabalpur,Product_1,Snacks,476.58,4,1906.32,1431.13
2024-03-04,Store_7,Bhopal,Product_36,Beverages,434.58,2,869.16,527.35
2024-03-04,Store_8,Lucknow,Product_36,Beverages,225.44,2,450.88,274.38
2024-03-04,Store_8,Raipur,Product_6,Personal Care,453.48,2,906.96,614.2
2024-03-04,Store_8,Varanasi,Product_1,Stationery,435.35,3,1306.05,992.31
2024-03-04,Store_8,Udaipur,Product_11,Beverages,121.55,2,243.1,171.9
2024-03-04,Store_8,Udaipur,Product_12,Beverages,229.64,3,688.92,603.78
2024-03-04,Store_8,Nagpur,Product_17,Stationery,442.11,1,442.11,337.9
2024-03-04,Store_8,Varanasi,Product_12,Personal Care,219.84,4,879.36,676.3
2024-03-04,Store_8,Nagpur,Product_48,Grocery,235.44,3,706.32,617.22
2024-03-04,Store_8,Udaipur,Product_40,Stationery,424.74,4,1698.96,1146.88
2024-03-04,Store_8,Raipur,Product_28,Personal Care,341.56,2,683.12,520.62
2024-03-04,Store_9,Indore,Product_20,Personal Care,266.4,1,266.4,194.94
2024-03-04,Store_9,Jabalpur,Product_47,Beverages,142.95,3,428.85,267.42
2024-03-04,Store_9,Bhopal,Product_10,Personal Care,433.73,3,1301.19,890.8
2024-03-04,Store_9,Jodhpur,Product_1,Snacks,299.2,1,299.2,217.23
2024-03-04,Store_9,Ranchi,Product_39,Stationery,36.06,3,108.18,80.56
2024-03-04,Store_9,Lucknow,Product_49,Stationery,444.33,4,1777.32,1418.08
2024-03-04,Store_9,Varanasi,Product_42,Personal Care,342.57,4,1370.28,919.83
2024-03-04,Store_9,Bhopal,Product_32,Stationery,127.55,3,382.65,265.41
2024-03-04,Store_10,Nagpur,Product_34,Grocery,361.9,4,1447.6,1241.94
2024-03-04,Store_10,Raipur,Product_47,Stationery,343.61,4,1374.44,876.47
